entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,is_cold_start,time_since_last_session_hrs,distance_from_last_km,implied_travel_speed_kmh,failed_auth_entity_15m,failed_auth_ip_15m_distinct,is_new_resource,new_resources_last_10,is_off_hours,device_differs,os_differs,mac_differs,firmware_differs,session_duration_z
USE_37bb3eec,User,2023-02-20 10:00:00,21.9.176.92,US-East,API,Password,167,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,10,0,False,42.81666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3419141294756796
SER_47378190,Service Account,2023-02-20 10:49:00,100.43.21.135,US-East,Database,MFA,258,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,10,0,False,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.346737293125233
EDG_c84a7b28,Edge Device,2023-02-20 11:08:00,223.15.228.132,Asia-South,WebPortal,MFA,326,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,11,0,False,26.733333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.25665127403883115
USE_8a0f4efb,User,2023-02-20 11:12:00,9.239.162.25,Asia-East,SSH,Cert,203,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal,11,0,False,2.4166666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8374614181944746
USE_654821d0,User,2023-02-20 12:07:00,3.13.12.34,EU-Central,VPN,Password,204,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,12,0,False,14.15,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.134333211758206
USE_b4a69f3c,User,2023-02-20 12:21:00,87.161.60.22,Asia-South,VPN,Password,334,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,12,0,False,8.966666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.06743628263785066
USE_83f4a9a9,User,2023-02-20 13:01:00,218.116.123.171,US-East,WebPortal,Password,295,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal,13,0,False,61.85,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.08455482314063881
USE_14822f53,User,2023-02-20 13:50:00,205.248.63.192,Asia-East,Database,Cert,303,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,13,0,False,6.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0.011898236893595069
USE_b4a69f3c,User,2023-02-20 14:24:00,87.161.60.22,Asia-South,VPN,Password,224,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,14,0,False,2.05,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.1363914480406438
USE_76f2dbfe,User,2023-02-20 14:48:00,222.102.248.179,US-West,FileServer,Token,276,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,14,0,False,5.366666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3779587039969593
USE_76f2dbfe,User,2023-02-20 15:20:00,222.102.248.179,US-West,WebPortal,Token,207,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,15,0,False,0.5333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0772863694360106
SER_9e8fc965,Service Account,2023-02-20 16:01:00,183.163.80.187,Asia-East,API,MFA,389,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,16,0,False,57.31666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8816057503134498
USE_6e0d2648,User,2023-02-20 16:04:00,21.110.28.164,US-West,API,Password,403,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal,16,0,False,17.283333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8062557495530775
USE_4d71c366,User,2023-02-20 17:00:00,212.249.109.229,US-East,SSH,Password,115,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,17,0,False,11.216666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-2.049202971958634
USE_ac619e63,User,2023-02-20 17:28:00,99.150.194.179,EU-Central,GitLab,Cert,207,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal,17,0,False,46.78333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3197855799573228
USE_cac5b68c,User,2023-02-20 18:28:00,112.47.6.185,EU-Central,FileServer,Token,150,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,18,0,False,9.116666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3225366957228308
SER_eb1fa9f2,Service Account,2023-02-20 18:34:00,153.128.119.116,US-West,WebPortal,Biometric,234,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal,18,0,False,54.68333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3614255832461484
USE_ceb81f9d,User,2023-02-20 19:03:00,61.227.187.108,Asia-East,API,Biometric,291,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,19,0,False,19.35,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3427952777560719
USE_fbc9f87a,User,2023-02-20 19:06:00,166.251.120.39,Asia-South,GitLab,Cert,155,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal,19,0,False,22.95,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3034740803022262
USE_8181a8cc,User,2023-02-20 19:35:00,60.11.55.72,EU-Central,API,Biometric,207,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal,19,0,False,19.233333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.877484853061453
USE_37bb3eec,User,2023-02-20 20:27:00,21.9.176.92,US-East,API,Password,199,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,20,0,False,10.45,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9858034433675296
USE_14822f53,User,2023-02-20 20:29:00,205.248.63.192,Asia-East,Database,Cert,320,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,20,0,False,6.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0.19652900815560426
USE_568cc69b,User,2023-02-20 21:11:00,181.158.215.238,US-West,API,Cert,306,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal,21,0,False,33.516666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.42712149277603795
USE_ceb81f9d,User,2023-02-20 22:05:00,61.227.187.108,Asia-East,API,Biometric,227,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,22,0,False,3.033333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.1896082250030375
USE_dc1110c1,User,2023-02-20 23:05:00,7.200.7.191,US-West,Database,Biometric,317,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,23,0,False,39.81666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.013768233241320307
USE_d453dd32,User,2023-02-20 23:29:00,103.118.163.91,Asia-East,GitLab,MFA,245,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal,23,0,False,31.683333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5274104409883094
USE_c0e9ab30,User,2023-02-20 23:42:00,209.224.87.90,Asia-East,Database,Token,272,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,23,0,False,15.316666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.40644925802658627
USE_ac619e63,User,2023-02-21 00:30:00,99.150.194.179,EU-Central,GitLab,Cert,467,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal,0,1,False,7.033333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.9934930977236043
USE_dc1110c1,User,2023-02-21 00:43:00,7.200.7.191,US-West,Database,Biometric,434,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,0,1,False,1.6333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1998356371867511
USE_54b4a482,User,2023-02-21 01:29:00,208.160.1.120,Asia-East,API,Password,170,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,1,1,False,49.233333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3665918142506899
USE_bdd640fb,User,2023-02-21 02:19:00,178.200.51.240,US-East,SSH,Token,382,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,2,1,False,21.35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6973579986858779
SER_9e8fc965,Service Account,2023-02-21 02:45:00,183.163.80.187,Asia-East,API,MFA,381,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,2,1,False,10.733333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7859699283028059
USE_bdd640fb,User,2023-02-21 03:16:00,178.200.51.240,US-East,SSH,Token,185,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,3,1,False,0.95,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.4769094774424631
SER_9e8fc965,Service Account,2023-02-21 03:31:00,183.163.80.187,Asia-East,API,MFA,381,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,3,1,False,0.7666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7712567025221188
USE_04fc6d82,User,2023-02-21 04:02:00,210.133.45.128,EU-Central,VPN,MFA,453,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,4,1,False,80.48333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3628427481169003
USE_d701410d,User,2023-02-21 04:55:00,183.128.248.174,Asia-East,VPN,MFA,187,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,4,1,False,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.2551389994697557
USE_474ebc19,User,2023-02-21 05:50:00,128.241.202.234,EU-Central,API,Password,208,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,5,1,False,46.7,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.003168327554447
USE_abf3e3fc,User,2023-02-21 06:04:00,134.102.23.197,EU-Central,API,Password,401,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal,6,1,False,65.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1945157749884479
USE_37bb3eec,User,2023-02-21 06:13:00,21.9.176.92,US-East,API,Password,327,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal,6,1,False,9.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2907220672428191
USE_ac619e63,User,2023-02-21 07:01:00,12.92.69.163,EU-Central,GitLab,Cert,355,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal,7,1,False,6.516666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5236388616281504
USE_fc3d3348,User,2023-02-21 07:23:00,202.249.44.254,US-East,WebPortal,Password,334,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal,7,1,False,54.916666666666664,0.0,0.0,0,0,0,0,0,0,0,0,0,0.13169421298338
EDG_79a28903,Edge Device,2023-02-21 08:12:00,41.113.207.17,Asia-East,API,Password,339,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,8,1,False,50.233333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3138280497409122
USE_474ebc19,User,2023-02-21 08:50:00,174.14.70.84,EU-Central,GitLab,Password,167,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,8,1,False,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3917095098873378
USE_654821d0,User,2023-02-21 09:00:00,3.13.12.34,EU-Central,SSH,Password,404,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,9,1,False,20.883333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8472273897806301
USE_11c58ef0,User,2023-02-21 09:41:00,216.91.223.249,US-East,GitLab,MFA,416,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal,9,1,False,78.65,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1820576221529255
USE_14822f53,User,2023-02-21 09:55:00,205.248.63.192,Asia-East,Database,Cert,277,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,9,1,False,13.433333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.27754264669826717
EDG_c84a7b28,Edge Device,2023-02-21 10:20:00,223.15.228.132,Asia-South,WebPortal,MFA,295,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,10,1,False,23.2,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.08188946849136536
USE_c0e9ab30,User,2023-02-21 10:57:00,209.224.87.90,Asia-East,Database,Token,146,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,10,1,False,11.25,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.8825188219745104
USE_19db3ad0,User,2023-02-21 11:08:00,49.22.42.33,EU-Central,Database,Token,351,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal,11,1,False,77.06666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.26699755043316564
SER_47378190,Service Account,2023-02-21 12:01:00,100.43.21.135,US-East,Database,MFA,357,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,12,1,False,25.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6175759496809436
EDG_07a0ca6e,Edge Device,2023-02-21 12:13:00,154.217.105.169,US-East,API,Biometric,293,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,12,1,False,30.65,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.003757990939163017
USE_ceb81f9d,User,2023-02-21 12:27:00,61.227.187.108,Asia-East,API,Biometric,412,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,12,1,False,14.366666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2951256480270348
USE_35ebd32d,User,2023-02-21 12:31:00,209.160.37.1,EU-Central,API,MFA,266,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal,12,1,False,41.333333333333336,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2656759438265378
USE_cac5b68c,User,2023-02-21 12:52:00,112.47.6.185,EU-Central,FileServer,Token,356,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,12,1,False,18.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4478620462214419
SER_9e8fc965,Service Account,2023-02-21 13:03:00,183.163.80.187,Asia-East,WebPortal,MFA,198,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,13,1,False,9.533333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.023647623705195
EDG_c84a7b28,Edge Device,2023-02-21 13:30:00,223.15.228.132,Asia-South,WebPortal,MFA,297,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,13,1,False,3.1666666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.05916435902045561
USE_14822f53,User,2023-02-21 14:28:00,205.248.63.192,Asia-East,Database,Cert,282,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,14,1,False,4.55,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2191459600050359
USE_04fc6d82,User,2023-02-21 14:48:00,210.133.45.128,EU-Central,VPN,MFA,322,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,14,1,False,10.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.20186576705650247
USE_cac5b68c,User,2023-02-21 15:27:00,112.47.6.185,EU-Central,FileServer,Token,263,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,15,1,False,2.5833333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3474610704897762
USE_fbc9f87a,User,2023-02-21 15:40:00,166.251.120.39,Asia-South,GitLab,Cert,286,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal,15,1,False,20.566666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.1315614093682728
USE_dc1110c1,User,2023-02-21 15:53:00,223.107.76.35,US-West,Database,Biometric,382,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,15,1,False,15.166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6375476041368355
USE_4d71c366,User,2023-02-21 15:58:00,212.249.109.229,US-East,SSH,Password,256,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,15,1,False,22.966666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4268951119065048
EDG_c7b5b2bc,Edge Device,2023-02-21 16:20:00,43.122.165.36,Asia-South,VPN,MFA,139,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal,16,1,False,50.916666666666664,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.9751638358208092
USE_35ebd32d,User,2023-02-21 16:50:00,209.160.37.1,EU-Central,API,MFA,474,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal,16,1,False,4.316666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,2.232222911578033
USE_ceb81f9d,User,2023-02-21 17:32:00,61.227.187.108,Asia-East,FileServer,Biometric,438,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,17,1,False,5.083333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.5965956997628517
USE_fc3d3348,User,2023-02-21 18:17:00,202.249.44.254,US-East,WebPortal,Password,170,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal,18,1,False,10.9,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.4925814625252278
SER_9e8fc965,Service Account,2023-02-21 18:57:00,183.163.80.187,Asia-East,WebPortal,MFA,368,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,18,1,False,5.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6533911229742649
USE_abf3e3fc,User,2023-02-21 19:13:00,134.102.23.197,EU-Central,WebPortal,Password,249,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal,19,1,False,13.15,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5392790033908444
USE_35ebd32d,User,2023-02-21 19:38:00,209.160.37.1,EU-Central,API,MFA,326,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal,19,1,False,2.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4021793298390239
USE_e4855aa1,User,2023-02-21 20:15:00,195.46.57.143,Asia-East,Database,Token,329,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,20,1,False,40.61666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.36207706136154905
SER_47378190,Service Account,2023-02-21 20:31:00,100.43.21.135,US-East,Database,MFA,276,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,20,1,False,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.18054917244927274
USE_dc1110c1,User,2023-02-21 21:28:00,7.200.7.191,US-West,SSH,Biometric,221,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,21,1,False,5.583333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0424721869090738
USE_83f4a9a9,User,2023-02-21 22:27:00,186.214.193.95,US-East,WebPortal,Password,230,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal,22,1,False,33.43333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6556287977406045
USE_d701410d,User,2023-02-21 23:25:00,183.128.248.174,Asia-East,GitLab,MFA,208,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,23,1,False,18.5,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0042123373368197
USE_abf3e3fc,User,2023-02-22 00:14:00,134.102.23.197,EU-Central,WebPortal,Password,216,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal,0,2,False,5.016666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9056883903809898
USE_d453dd32,User,2023-02-22 01:03:00,37.27.79.204,Asia-East,VPN,MFA,293,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal,1,2,False,25.566666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.008246138587252032
USE_abf3e3fc,User,2023-02-22 01:32:00,134.102.23.197,EU-Central,API,Password,228,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal,1,2,False,1.3,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7546502660814962
USE_6e068097,User,2023-02-22 01:35:00,47.248.75.145,Asia-South,WebPortal,Password,368,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal,1,2,False,93.58333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6544386688397432
USE_2095eef6,User,2023-02-22 02:20:00,4.0.212.212,US-East,VPN,Biometric,448,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,2,2,False,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.5105999907258043
USE_14822f53,User,2023-02-22 02:42:00,205.248.63.192,Asia-East,Database,Cert,241,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,2,2,False,12.233333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6754347854351014
SER_9e8fc965,Service Account,2023-02-22 02:45:00,167.126.73.12,Asia-East,WebPortal,MFA,323,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,2,2,False,7.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0.20264553448612865
USE_76f2dbfe,User,2023-02-22 03:44:00,222.102.248.179,US-West,WebPortal,Token,349,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,3,2,False,36.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3932809302616331
USE_e49d681d,User,2023-02-22 04:14:00,107.108.89.218,EU-Central,Database,Token,347,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal,4,2,False,47.666666666666664,0.0,0.0,0,0,0,0,0,0,0,0,0,0.660759080886375
USE_19db3ad0,User,2023-02-22 04:50:00,49.22.42.33,EU-Central,Database,Token,307,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal,4,2,False,17.7,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.15200474985766427
USE_654821d0,User,2023-02-22 05:21:00,3.13.12.34,EU-Central,Database,Password,374,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,5,2,False,20.35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5394039444946134
USE_cac5b68c,User,2023-02-22 06:15:00,203.41.2.41,EU-Central,FileServer,Token,348,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,6,2,False,14.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0.38389603882029955
EDG_ae849217,Edge Device,2023-02-22 06:34:00,24.109.174.220,Asia-East,GitLab,MFA,176,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,6,2,False,47.916666666666664,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.1964729399679457
SER_9e8fc965,Service Account,2023-02-22 06:45:00,183.56.60.76,Asia-East,WebPortal,MFA,386,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,6,2,False,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8236643689658327
EDG_79a28903,Edge Device,2023-02-22 07:03:00,41.113.207.17,Asia-East,API,Password,388,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,7,2,False,22.85,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7351913276624947
EDG_ae849217,Edge Device,2023-02-22 07:17:00,24.109.174.220,Asia-East,GitLab,MFA,223,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,7,2,False,0.7166666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7399211107106785
EDG_c84a7b28,Edge Device,2023-02-22 07:31:00,223.15.228.132,Asia-South,WebPortal,MFA,303,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,7,2,False,18.016666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.007735353580592771
USE_2095eef6,User,2023-02-22 08:23:00,4.0.212.212,US-East,SSH,Biometric,368,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,8,2,False,6.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7125020513404366
USE_76f2dbfe,User,2023-02-22 09:06:00,222.102.248.179,US-West,FileServer,Token,279,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,9,2,False,5.366666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3307481233755508
USE_e4855aa1,User,2023-02-22 09:26:00,2.124.69.109,Asia-East,Database,Token,407,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,9,2,False,13.183333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2155586230780997
USE_bdd640fb,User,2023-02-22 09:30:00,178.200.51.240,US-East,SSH,Token,536,NORMAL_OP,macOS|ac:8c:7d:72:47:34|v2.2,normal,9,2,False,30.233333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,2.3766355858809143
USE_8a0f4efb,User,2023-02-22 09:54:00,9.239.162.25,Asia-East,FileServer,Cert,221,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal,9,2,False,46.7,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6691495737206762
USE_19db3ad0,User,2023-02-22 09:56:00,49.22.42.33,EU-Central,Database,Token,161,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal,9,2,False,5.1,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.5441526728973034
USE_c0e9ab30,User,2023-02-22 10:49:00,209.224.87.90,Asia-East,Database,Token,330,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,10,2,False,23.866666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.30943948451575815
USE_d0e6e660,User,2023-02-22 11:46:00,220.183.152.78,Asia-South,SSH,MFA,372,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal,11,2,False,82.43333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5395026005559789
USE_d701410d,User,2023-02-22 11:57:00,195.118.141.188,Asia-East,API,MFA,276,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,11,2,False,12.533333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.26736059185906563
USE_a5e5a5ab,User,2023-02-22 12:50:00,124.224.226.204,US-East,GitLab,Biometric,445,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal,12,2,False,54.15,0.0,0.0,0,0,0,0,0,0,0,0,0,1.354131777026972
USE_f2e9702d,User,2023-02-22 13:04:00,57.192.237.141,US-West,FileServer,MFA,166,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal,13,2,False,58.43333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.9094264989202745
USE_8181a8cc,User,2023-02-22 13:12:00,60.11.55.72,EU-Central,API,Biometric,369,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal,13,2,False,41.61666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8789932652993693
