entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
SER_47378190,Service Account,2023-01-26 19:15:00,100.43.21.135,US-East,Database,MFA,327,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_d453dd32,User,2023-01-26 19:32:00,37.27.79.204,Asia-East,GitLab,MFA,216,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal
USE_83f4a9a9,User,2023-01-26 19:46:00,102.25.2.248,US-East,Database,Password,514,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
USE_14822f53,User,2023-01-26 20:17:00,205.248.63.192,Asia-East,Database,Cert,181,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
SER_47378190,Service Account,2023-01-26 20:59:00,100.43.21.135,US-East,Database,MFA,330,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_e49d681d,User,2023-01-26 21:16:00,107.108.89.218,EU-Central,Database,Token,363,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
USE_14822f53,User,2023-01-26 21:58:00,205.248.63.192,Asia-East,Database,Cert,341,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
EDG_c7b5b2bc,Edge Device,2023-01-26 22:15:00,43.122.165.36,Asia-South,FileServer,MFA,281,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
EDG_c7b5b2bc,Edge Device,2023-01-26 22:41:00,43.122.165.36,Asia-South,VPN,MFA,287,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_b4a69f3c,User,2023-01-26 23:32:00,87.161.60.22,Asia-South,Database,Password,304,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
USE_6e068097,User,2023-01-27 00:29:00,47.248.75.145,Asia-South,WebPortal,Password,285,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal
USE_d0e6e660,User,2023-01-27 00:34:00,14.197.44.73,Asia-South,WebPortal,MFA,396,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal
USE_04fc6d82,User,2023-01-27 00:44:00,210.133.45.128,EU-Central,VPN,MFA,521,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal
USE_1d9af659,User,2023-01-27 01:30:00,11.39.14.79,US-East,FileServer,Token,244,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal
USE_abf3e3fc,User,2023-01-27 02:22:00,134.102.23.197,EU-Central,API,Password,163,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_d450281c,User,2023-01-27 03:06:00,192.106.87.91,Asia-East,SSH,Biometric,291,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_fbc9f87a,User,2023-01-27 03:17:00,166.251.120.39,Asia-South,GitLab,Cert,557,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal
EDG_07a0ca6e,Edge Device,2023-01-27 03:33:00,214.84.136.246,US-East,VPN,Biometric,219,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal
USE_fbc9f87a,User,2023-01-27 03:44:00,166.251.120.39,Asia-South,GitLab,Cert,463,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal
USE_11c58ef0,User,2023-01-27 03:54:00,46.99.71.41,US-East,GitLab,MFA,467,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
EDG_ae849217,Edge Device,2023-01-27 04:28:00,24.109.174.220,Asia-East,GitLab,MFA,244,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
USE_11c58ef0,User,2023-01-27 05:09:00,145.0.31.86,US-East,GitLab,MFA,356,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_19db3ad0,User,2023-01-27 05:23:00,49.22.42.33,EU-Central,Database,Token,462,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal
USE_d450281c,User,2023-01-27 05:34:00,192.106.87.91,Asia-East,SSH,Biometric,262,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_1d9af659,User,2023-01-27 05:44:00,11.39.14.79,US-East,FileServer,Token,279,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal
USE_f2e9702d,User,2023-01-27 06:27:00,57.192.237.141,US-West,FileServer,MFA,241,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal
USE_d701410d,User,2023-01-27 07:11:00,183.128.248.174,Asia-East,GitLab,MFA,198,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal
USE_1d9af659,User,2023-01-27 07:49:00,172.146.63.82,US-East,WebPortal,Token,235,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal
USE_14822f53,User,2023-01-27 07:58:00,205.248.63.192,Asia-East,Database,Cert,177,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
EDG_c7b5b2bc,Edge Device,2023-01-27 08:54:00,43.122.165.36,Asia-South,Database,MFA,303,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_abf3e3fc,User,2023-01-27 09:47:00,134.102.23.197,EU-Central,API,Password,223,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
EDG_ae849217,Edge Device,2023-01-27 10:18:00,24.109.174.220,Asia-East,GitLab,MFA,323,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
SER_47378190,Service Account,2023-01-27 11:15:00,100.43.21.135,US-East,Database,MFA,144,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_19db3ad0,User,2023-01-27 11:46:00,49.22.42.33,EU-Central,Database,Token,333,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal
USE_9360715f,User,2023-01-27 12:30:00,58.209.62.163,US-East,FileServer,Password,383,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_37bb3eec,User,2023-01-27 13:26:00,83.175.233.112,US-East,API,Password,100,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal
USE_d0e6e660,User,2023-01-27 14:18:00,14.197.44.73,Asia-South,WebPortal,MFA,337,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal
USE_fc3d3348,User,2023-01-27 14:56:00,202.249.44.254,US-East,VPN,Password,422,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
USE_11c58ef0,User,2023-01-27 15:03:00,216.91.223.249,US-East,GitLab,MFA,179,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_d450281c,User,2023-01-27 15:53:00,192.106.87.91,Asia-East,SSH,Biometric,467,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_ceb81f9d,User,2023-01-27 16:32:00,61.227.187.108,Asia-East,FileServer,Biometric,341,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal
USE_568cc69b,User,2023-01-27 16:45:00,146.120.152.143,US-West,API,Cert,229,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
USE_11c58ef0,User,2023-01-27 17:19:00,216.91.223.249,US-East,GitLab,MFA,294,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_14822f53,User,2023-01-27 18:01:00,205.248.63.192,Asia-East,Database,Cert,355,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
USE_abf3e3fc,User,2023-01-27 18:25:00,134.102.23.197,EU-Central,WebPortal,Password,307,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_6e0d2648,User,2023-01-27 19:03:00,21.110.28.164,US-West,API,Password,353,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal
USE_11c58ef0,User,2023-01-27 19:27:00,216.91.223.249,US-East,GitLab,MFA,207,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_54b4a482,User,2023-01-27 19:41:00,208.160.1.120,Asia-East,SSH,Password,316,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal
USE_d450281c,User,2023-01-27 19:53:00,192.106.87.91,Asia-East,SSH,Biometric,158,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_568cc69b,User,2023-01-27 20:13:00,142.166.251.117,US-West,API,Cert,288,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
USE_e49d681d,User,2023-01-27 20:22:00,107.108.89.218,EU-Central,Database,Token,209,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
USE_e49d681d,User,2023-01-27 20:37:00,107.108.89.218,EU-Central,Database,Token,226,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
USE_a5e5a5ab,User,2023-01-27 20:51:00,124.224.226.204,US-East,FileServer,Biometric,423,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal
SER_eb1fa9f2,Service Account,2023-01-27 21:31:00,153.128.119.116,US-West,WebPortal,Biometric,409,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal
USE_cac5b68c,User,2023-01-27 21:56:00,112.47.6.185,EU-Central,FileServer,Token,360,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
USE_19db3ad0,User,2023-01-27 22:49:00,49.22.42.33,EU-Central,Database,Token,190,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal
USE_19db3ad0,User,2023-01-27 22:54:00,49.22.42.33,EU-Central,Database,Token,268,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal
USE_19db3ad0,User,2023-01-27 23:33:00,30.255.146.224,EU-Central,Database,Token,421,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal
SER_9e8fc965,Service Account,2023-01-28 00:13:00,183.163.80.187,Asia-East,Database,MFA,314,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal
USE_76f2dbfe,User,2023-01-28 00:52:00,153.194.179.23,US-West,SSH,Token,531,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal
USE_2095eef6,User,2023-01-28 01:24:00,4.0.212.212,US-East,FileServer,Biometric,339,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal
USE_83f4a9a9,User,2023-01-28 02:24:00,102.25.2.248,US-East,Database,Password,319,NORMAL_OP,Android|ce:ab:2f:78:9e:73|v2.9,normal
SER_2dbc2134,Service Account,2023-01-28 02:27:00,104.2.87.173,EU-Central,Database,Token,269,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
EDG_c7b5b2bc,Edge Device,2023-01-28 03:12:00,43.122.165.36,Asia-South,FileServer,MFA,313,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
EDG_79a28903,Edge Device,2023-01-28 03:15:00,41.113.207.17,Asia-East,API,Password,284,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
USE_cac5b68c,User,2023-01-28 03:21:00,112.47.6.185,EU-Central,FileServer,Token,370,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
USE_fc3d3348,User,2023-01-28 04:04:00,202.249.44.254,US-East,VPN,Password,395,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
SER_2dbc2134,Service Account,2023-01-28 04:38:00,207.243.74.232,EU-Central,Database,Token,221,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
USE_d453dd32,User,2023-01-28 05:37:00,17.70.138.31,Asia-East,VPN,MFA,166,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal
USE_d701410d,User,2023-01-28 06:31:00,183.128.248.174,Asia-East,API,MFA,116,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal
USE_fc3d3348,User,2023-01-28 06:54:00,202.249.44.254,US-East,WebPortal,Password,350,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
USE_d0e6e660,User,2023-01-28 07:33:00,14.197.44.73,Asia-South,WebPortal,MFA,189,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal
SER_9e8fc965,Service Account,2023-01-28 08:10:00,218.80.117.88,Asia-East,WebPortal,MFA,84,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal
USE_abf3e3fc,User,2023-01-28 08:43:00,134.102.23.197,EU-Central,API,Password,338,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_6e068097,User,2023-01-28 09:02:00,47.248.75.145,Asia-South,WebPortal,Password,549,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal
USE_6e068097,User,2023-01-28 09:19:00,47.248.75.145,Asia-South,SSH,Password,299,NORMAL_OP,EmbeddedOS|e6:41:15:9d:ba:14|v1.0,normal
USE_e4855aa1,User,2023-01-28 09:48:00,2.124.69.109,Asia-East,Database,Token,383,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal
USE_d450281c,User,2023-01-28 10:38:00,192.106.87.91,Asia-East,SSH,Biometric,308,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_9360715f,User,2023-01-28 11:08:00,58.209.62.163,US-East,FileServer,Password,290,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_d450281c,User,2023-01-28 11:16:00,192.106.87.91,Asia-East,SSH,Biometric,391,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_2095eef6,User,2023-01-28 12:07:00,4.0.212.212,US-East,SSH,Biometric,270,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal
USE_e4855aa1,User,2023-01-28 12:22:00,2.124.69.109,Asia-East,GitLab,Token,326,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal
USE_fc3d3348,User,2023-01-28 12:56:00,202.249.44.254,US-East,VPN,Password,332,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
USE_568cc69b,User,2023-01-28 13:12:00,142.166.251.117,US-West,API,Cert,233,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
EDG_79a28903,Edge Device,2023-01-28 14:00:00,41.113.207.17,Asia-East,API,Password,399,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
SER_eb1fa9f2,Service Account,2023-01-28 15:00:00,153.128.119.116,US-West,WebPortal,Biometric,282,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal
USE_fc3d3348,User,2023-01-28 15:14:00,202.249.44.254,US-East,WebPortal,Password,224,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
EDG_ae849217,Edge Device,2023-01-28 16:02:00,24.109.174.220,Asia-East,Database,MFA,353,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
USE_b4a69f3c,User,2023-01-28 16:50:00,87.161.60.22,Asia-South,Database,Password,210,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
USE_568cc69b,User,2023-01-28 17:04:00,142.166.251.117,US-West,API,Cert,302,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
USE_f2e9702d,User,2023-01-28 17:27:00,57.192.237.141,US-West,FileServer,MFA,299,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal
SER_c4b032cc,Service Account,2023-01-28 18:26:00,129.167.197.60,Asia-East,WebPortal,Password,408,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal
USE_f2e9702d,User,2023-01-28 18:27:00,57.192.237.141,US-West,FileServer,MFA,347,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal
USE_d450281c,User,2023-01-28 18:51:00,192.106.87.91,Asia-East,SSH,Biometric,297,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
USE_11c58ef0,User,2023-01-28 19:47:00,216.91.223.249,US-East,GitLab,MFA,381,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal
USE_54b4a482,User,2023-01-28 20:46:00,208.160.1.120,Asia-East,API,Password,439,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal
USE_d0e6e660,User,2023-01-28 21:35:00,14.197.44.73,Asia-South,SSH,MFA,355,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal
EDG_c7b5b2bc,Edge Device,2023-01-28 22:27:00,43.122.165.36,Asia-South,Database,MFA,301,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
SER_47378190,Service Account,2023-01-28 23:00:00,100.43.21.135,US-East,Database,MFA,168,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal
USE_35ebd32d,User,2023-01-28 23:08:00,209.160.37.1,EU-Central,API,MFA,193,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal
USE_474ebc19,User,2023-01-28 23:53:00,65.83.228.191,EU-Central,API,Password,269,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal
USE_04fc6d82,User,2023-01-29 00:18:00,210.133.45.128,EU-Central,VPN,MFA,239,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal
USE_37bb3eec,User,2023-01-29 00:58:00,21.9.176.92,US-East,API,Password,281,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal
SER_eb1fa9f2,Service Account,2023-01-29 01:15:00,153.128.119.116,US-West,WebPortal,Biometric,305,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal
USE_f2e9702d,User,2023-01-29 01:37:00,57.192.237.141,US-West,FileServer,MFA,352,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal
USE_8181a8cc,User,2023-01-29 01:51:00,60.11.55.72,EU-Central,API,Biometric,292,NORMAL_OP,macOS|5e:87:43:b2:23:7d|v5.3,normal
USE_37bb3eec,User,2023-01-29 02:46:00,21.9.176.92,US-East,API,Password,348,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal
EDG_ae849217,Edge Device,2023-01-29 03:23:00,24.109.174.220,Asia-East,GitLab,MFA,306,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal
EDG_79a28903,Edge Device,2023-01-29 03:38:00,41.113.207.17,Asia-East,API,Password,102,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
USE_8a0f4efb,User,2023-01-29 04:14:00,9.239.162.25,Asia-East,SSH,Cert,206,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal
SER_2dbc2134,Service Account,2023-01-29 04:24:00,104.2.87.173,EU-Central,Database,Token,285,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
SER_e5d7b875,Service Account,2023-01-29 04:55:00,179.130.62.230,US-East,GitLab,Password,179,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal
USE_abf3e3fc,User,2023-01-29 05:27:00,134.102.23.197,EU-Central,WebPortal,Password,359,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_b4a69f3c,User,2023-01-29 05:47:00,87.161.60.22,Asia-South,Database,Password,453,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal
SER_9e8fc965,Service Account,2023-01-29 05:54:00,183.163.80.187,Asia-East,WebPortal,MFA,421,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal
USE_04fc6d82,User,2023-01-29 06:47:00,210.133.45.128,EU-Central,FileServer,MFA,278,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal
USE_4d71c366,User,2023-01-29 07:35:00,212.249.109.229,US-East,SSH,Password,449,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal
USE_37bb3eec,User,2023-01-29 08:11:00,21.9.176.92,US-East,API,Password,314,NORMAL_OP,Windows|94:1d:1f:a0:1d:19|v4.1,normal
USE_fc3d3348,User,2023-01-29 08:13:00,202.249.44.254,US-East,WebPortal,Password,266,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
EDG_79a28903,Edge Device,2023-01-29 08:52:00,41.113.207.17,Asia-East,API,Password,238,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal
USE_9360715f,User,2023-01-29 09:11:00,58.209.62.163,US-East,FileServer,Password,269,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_9360715f,User,2023-01-29 09:59:00,58.209.62.163,US-East,FileServer,Password,261,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal
USE_14822f53,User,2023-01-29 10:39:00,205.248.63.192,Asia-East,Database,Cert,317,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal
USE_cac5b68c,User,2023-01-29 11:20:00,112.47.6.185,EU-Central,FileServer,Token,316,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
USE_abf3e3fc,User,2023-01-29 12:01:00,134.102.23.197,EU-Central,WebPortal,Password,300,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_d453dd32,User,2023-01-29 12:07:00,37.27.79.204,Asia-East,GitLab,MFA,343,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal
USE_474ebc19,User,2023-01-29 12:28:00,128.241.202.234,EU-Central,API,Password,419,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal
USE_dc1110c1,User,2023-01-29 13:07:00,7.200.7.191,US-West,SSH,Biometric,394,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal
USE_4d71c366,User,2023-01-29 13:57:00,212.249.109.229,US-East,SSH,Password,151,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal
USE_e49d681d,User,2023-01-29 14:35:00,107.108.89.218,EU-Central,Database,Token,44,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
USE_abf3e3fc,User,2023-01-29 14:46:00,134.102.23.197,EU-Central,API,Password,393,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal
USE_654821d0,User,2023-01-29 15:33:00,3.13.12.34,EU-Central,SSH,Password,163,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal
USE_e49d681d,User,2023-01-29 16:18:00,107.108.89.218,EU-Central,Database,Token,277,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
USE_cac5b68c,User,2023-01-29 16:44:00,112.47.6.185,EU-Central,FileServer,Token,182,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal
USE_d450281c,User,2023-01-29 17:20:00,198.8.159.213,Asia-East,SSH,Biometric,119,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
EDG_c7b5b2bc,Edge Device,2023-01-29 18:09:00,43.122.165.36,Asia-South,FileServer,MFA,354,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_568cc69b,User,2023-01-29 18:49:00,142.166.251.117,US-West,API,Cert,375,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
USE_ac619e63,User,2023-01-29 19:04:00,99.150.194.179,EU-Central,VPN,Cert,242,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal
USE_4d71c366,User,2023-01-29 19:45:00,212.249.109.229,US-East,SSH,Password,40,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal
EDG_07a0ca6e,Edge Device,2023-01-29 19:48:00,154.217.105.169,US-East,API,Biometric,245,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal
USE_d450281c,User,2023-01-29 20:18:00,192.106.87.91,Asia-East,SSH,Biometric,339,NORMAL_OP,Android|a2:8d:16:01:aa:42|v4.3,normal
SER_eb1fa9f2,Service Account,2023-01-29 20:47:00,153.128.119.116,US-West,WebPortal,Biometric,152,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal
USE_fbc9f87a,User,2023-01-29 21:26:00,166.251.120.39,Asia-South,GitLab,Cert,318,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal
EDG_c7b5b2bc,Edge Device,2023-01-29 22:07:00,43.122.165.36,Asia-South,VPN,MFA,298,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_fc3d3348,User,2023-01-29 22:38:00,202.249.44.254,US-East,FileServer,Password,357,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
USE_4d71c366,User,2023-01-29 22:58:00,212.249.109.229,US-East,SSH,Password,311,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal
SER_e5d7b875,Service Account,2023-01-29 23:18:00,139.54.83.46,US-East,GitLab,Password,202,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal
USE_fc3d3348,User,2023-01-29 23:37:00,202.249.44.254,US-East,FileServer,Password,419,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal
USE_e4855aa1,User,2023-01-30 00:37:00,2.124.69.109,Asia-East,GitLab,Token,284,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal
USE_ac619e63,User,2023-01-30 00:38:00,99.150.194.179,EU-Central,VPN,Cert,297,NORMAL_OP,macOS|3e:32:1f:ce:ad:37|v4.0,normal
USE_1d9af659,User,2023-01-30 00:53:00,11.39.14.79,US-East,WebPortal,Token,206,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal
SER_2dbc2134,Service Account,2023-01-30 01:20:00,104.2.87.173,EU-Central,API,Token,255,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
SER_9e8fc965,Service Account,2023-01-30 01:36:00,183.163.80.187,Asia-East,API,MFA,211,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal
USE_6e0d2648,User,2023-01-30 02:01:00,21.110.28.164,US-West,API,Password,282,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal
USE_568cc69b,User,2023-01-30 02:07:00,142.166.251.117,US-West,API,Cert,471,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal
EDG_c7b5b2bc,Edge Device,2023-01-30 02:56:00,43.122.165.36,Asia-South,Database,MFA,162,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal
USE_e4855aa1,User,2023-01-30 03:40:00,2.124.69.109,Asia-East,Database,Token,138,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal
USE_e49d681d,User,2023-01-30 04:15:00,107.108.89.218,EU-Central,Database,Token,447,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal
SER_2dbc2134,Service Account,2023-01-30 05:10:00,30.38.190.68,EU-Central,SSH,Token,279,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal
USE_ceb81f9d,User,2023-01-30 05:18:00,61.227.187.108,Asia-East,FileServer,Biometric,233,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal
USE_dc1110c1,User,2023-01-30 06:03:00,7.200.7.191,US-West,Database,Biometric,403,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal
USE_474ebc19,User,2023-01-30 06:05:00,128.241.202.234,EU-Central,API,Password,239,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal
EDG_07a0ca6e,Edge Device,2023-01-30 06:17:00,154.217.105.169,US-East,API,Biometric,482,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal
