entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,is_cold_start,time_since_last_session_hrs,distance_from_last_km,implied_travel_speed_kmh,failed_auth_entity_15m,failed_auth_ip_15m_distinct,is_new_resource,new_resources_last_10,is_off_hours,device_differs,os_differs,mac_differs,firmware_differs,session_duration_z,anomaly_score
SER_c4b032cc,Service Account,2023-01-18 10:41:00,84.35.174.181,Asia-East,WebPortal,Password,296,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal,10,2,0,9.916666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8760091938953405,1.5227981805801392
EDG_ae849217,Edge Device,2023-01-18 10:56:00,24.109.174.220,Asia-East,Database,MFA,323,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,10,2,0,55.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4388828837488989,0.29933786392211914
SER_9e8fc965,Service Account,2023-01-18 11:01:00,183.163.80.187,Asia-East,Database,MFA,455,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,11,2,0,13.533333333333331,0.0,0.0,0,0,0,0,0,0,0,0,0,1.9352409308023115,0.23298320174217224
USE_9360715f,User,2023-01-18 11:56:00,58.209.62.163,US-East,FileServer,Password,200,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,11,2,0,21.983333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8606391041822956,0.12853963673114777
SER_eb1fa9f2,Service Account,2023-01-18 12:26:00,115.20.211.68,US-West,WebPortal,Biometric,398,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal,12,2,0,3.533333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.29624350431276,0.1716897189617157
USE_ceb81f9d,User,2023-01-18 13:03:00,61.227.187.108,Asia-East,API,Biometric,278,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,13,2,0,44.43333333333333,0.0,0.0,0,0,0,1,0,0,0,0,0,-0.992449231585568,0.4692426323890686
USE_35ebd32d,User,2023-01-18 13:27:00,209.160.37.1,EU-Central,API,MFA,295,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal,13,2,0,70.33333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.081208389838834,0.24321171641349792
USE_9360715f,User,2023-01-18 14:17:00,58.209.62.163,US-East,FileServer,Password,367,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,14,2,0,2.35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8325578676810333,0.1192023977637291
SER_e5d7b875,Service Account,2023-01-18 14:18:00,179.130.62.230,US-East,GitLab,Password,187,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,14,2,0,104.25,0.0,0.0,0,0,0,1,0,0,0,0,0,-1.1646412556339047,0.24762128293514252
USE_d0e6e660,User,2023-01-18 14:53:00,14.197.44.73,Asia-South,SSH,MFA,338,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal,14,2,0,5.633333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4061300901284668,0.2388511598110199
USE_c0e9ab30,User,2023-01-18 14:54:00,209.224.87.90,Asia-East,Database,Token,316,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,14,2,0,11.383333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1607763874973311,0.13826528191566467
USE_e49d681d,User,2023-01-18 15:41:00,107.108.89.218,EU-Central,Database,Token,349,NORMAL_OP,Linux|b0:29:46:4d:76:c4|v2.7,normal,15,2,0,24.733333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7554131617075057,0.19292354583740234
EDG_c7b5b2bc,Edge Device,2023-01-18 15:57:00,43.122.165.36,Asia-South,FileServer,MFA,328,NORMAL_OP,Linux|e0:d0:4f:79:53:5a|v2.8,normal,15,2,0,122.55,0.0,0.0,0,0,0,2,0,0,0,0,0,0.6373741126967317,0.9153199195861816
SER_e5d7b875,Service Account,2023-01-18 16:43:00,179.130.62.230,US-East,GitLab,Password,545,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,16,2,0,2.4166666666666665,0.0,0.0,0,0,0,1,0,0,0,0,0,4.491543598640559,0.8659075498580933
USE_d0e6e660,User,2023-01-18 17:41:00,14.197.44.73,Asia-South,WebPortal,MFA,236,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal,17,2,0,2.8,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5546664401215093,0.20828036963939667
USE_e4855aa1,User,2023-01-18 18:39:00,2.124.69.109,Asia-East,Database,Token,246,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,18,2,0,74.53333333333333,0.0,0.0,0,0,0,1,0,0,0,0,0,-0.4987955692271726,1.6415258646011353
USE_19db3ad0,User,2023-01-18 19:17:00,43.217.126.190,EU-Central,Database,Token,237,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal,19,2,0,19.183333333333337,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6701540912872633,0.17745105922222137
USE_2095eef6,User,2023-01-18 20:10:00,4.0.212.212,US-East,SSH,Biometric,244,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,20,2,0,47.25,0.0,0.0,0,0,0,1,0,0,0,0,0,-0.7004875583654447,0.6442400813102722
USE_11c58ef0,User,2023-01-18 20:14:00,216.91.223.249,US-East,GitLab,MFA,236,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal,20,2,0,26.616666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6863394414092387,0.12358369678258896
USE_8a0f4efb,User,2023-01-18 20:33:00,9.239.162.25,Asia-East,SSH,Cert,418,NORMAL_OP,Android|e6:66:9f:cc:bf:e0|v4.5,normal,20,2,0,29.066666666666663,0.0,0.0,0,0,0,1,0,0,0,0,0,0.6602252854774406,0.5349293947219849
SER_9e8fc965,Service Account,2023-01-18 21:18:00,183.163.80.187,Asia-East,Database,MFA,442,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,21,2,0,10.283333333333331,0.0,0.0,0,0,0,0,0,0,0,0,0,1.5435793449675872,0.22329917550086975
USE_474ebc19,User,2023-01-18 21:47:00,128.241.202.234,EU-Central,GitLab,Password,242,NORMAL_OP,EmbeddedOS|0c:ec:7f:26:e2:32|v3.8,normal,21,2,0,32.68333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.410660210590637,0.265047550201416
SER_2dbc2134,Service Account,2023-01-18 21:56:00,104.2.87.173,EU-Central,Database,Token,216,NORMAL_OP,Windows|c2:36:98:65:4e:bf|v2.0,normal,21,2,0,42.93333333333333,0.0,0.0,0,0,0,2,0,0,0,0,0,-2.0764248842652875,0.64528888463974
USE_a5e5a5ab,User,2023-01-18 22:06:00,124.224.226.204,US-East,FileServer,Biometric,347,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal,22,2,0,38.35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4602048558728503,0.8072273135185242
USE_35ebd32d,User,2023-01-18 22:27:00,209.160.37.1,EU-Central,API,MFA,244,NORMAL_OP,Linux|e6:af:68:87:fa:80|v4.3,normal,22,2,0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.6160423045028985,0.24344976246356964
USE_9360715f,User,2023-01-18 22:41:00,58.209.62.163,US-East,FileServer,Password,363,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,22,2,0,8.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7608748745548792,0.11134165525436401
USE_568cc69b,User,2023-01-18 23:36:00,142.166.251.117,US-West,API,Cert,320,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal,23,2,0,19.316666666666663,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.3725203893616971,0.27818185091018677
EDG_79a28903,Edge Device,2023-01-18 23:56:00,41.113.207.17,Asia-East,API,Password,148,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,23,2,0,25.75,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9078274806313102,1.1222517490386963
USE_04fc6d82,User,2023-01-19 00:50:00,210.133.45.128,EU-Central,FileServer,MFA,454,NORMAL_OP,Android|3c:39:b9:9d:7a:1d|v3.3,normal,0,3,0,27.983333333333334,0.0,0.0,0,0,0,2,0,0,0,0,0,2.3893152358412486,0.24762128293514252
USE_19db3ad0,User,2023-01-19 01:36:00,49.22.42.33,EU-Central,Database,Token,479,NORMAL_OP,Windows|5e:c2:8e:e8:ba:53|v1.6,normal,1,3,0,6.316666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1.4637940131277885,0.16978096961975098
SER_9e8fc965,Service Account,2023-01-19 02:09:00,99.223.163.130,Asia-East,Database,MFA,238,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,2,3,0,4.85,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9571960512989816,0.2500356137752533
USE_568cc69b,User,2023-01-19 03:02:00,142.166.251.117,US-West,API,Cert,261,NORMAL_OP,Windows|b4:0a:75:70:03:24|v1.1,normal,3,3,0,3.433333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.0790783444544108,0.28581199049949646
SER_9e8fc965,Service Account,2023-01-19 03:57:00,183.163.80.187,Asia-East,API,MFA,328,NORMAL_OP,EmbeddedOS|aa:29:d6:a1:85:68|v3.6,normal,3,3,0,1.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1378763280653023,0.24410128593444824
SER_eb1fa9f2,Service Account,2023-01-19 04:13:00,125.33.202.105,US-West,WebPortal,Biometric,333,NORMAL_OP,Windows|06:eb:b3:9c:74:72|v1.8,normal,4,3,0,15.783333333333331,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5773218683039655,0.15852361917495728
USE_654821d0,User,2023-01-19 04:21:00,192.70.54.54,EU-Central,Database,Password,365,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,4,3,0,44.18333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1365594898872954,0.21890468895435333
USE_654821d0,User,2023-01-19 04:34:00,3.13.12.34,EU-Central,SSH,Password,501,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,4,3,0,0.2166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1.6995679694899477,0.209066703915596
EDG_79a28903,Edge Device,2023-01-19 05:15:00,41.113.207.17,Asia-East,API,Password,282,NORMAL_OP,Linux|7e:25:e9:d4:63:c4|v4.9,normal,5,3,0,5.316666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0203502290959673,1.1094796657562256
USE_fbc9f87a,User,2023-01-19 05:53:00,166.251.120.39,Asia-South,GitLab,Cert,220,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal,5,3,0,41.63333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.11676190001108,1.1016907691955566
EDG_07a0ca6e,Edge Device,2023-01-19 05:58:00,154.217.105.169,US-East,VPN,Biometric,162,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,5,3,0,35.2,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.1170576320390628,0.30450379848480225
USE_4d71c366,User,2023-01-19 06:50:00,212.249.109.229,US-East,SSH,Password,226,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,6,3,0,52.583333333333336,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9106823998627744,0.24555838108062744
SER_c4b032cc,Service Account,2023-01-19 06:53:00,84.35.174.181,Asia-East,WebPortal,Password,296,NORMAL_OP,Android|44:1c:75:10:a1:cd|v3.9,normal,6,3,0,20.2,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8075483747548184,1.3738352060317993
USE_cac5b68c,User,2023-01-19 07:53:00,112.47.6.185,EU-Central,FileServer,Token,479,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,7,3,0,25.9,0.0,0.0,0,0,0,0,0,0,0,0,0,1.461445006434848,0.7773734331130981
USE_b4a69f3c,User,2023-01-19 07:55:00,87.161.60.22,Asia-South,VPN,Password,248,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,7,3,0,26.216666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.9879800510099532,0.3272952139377594
EDG_ae849217,Edge Device,2023-01-19 08:18:00,24.109.174.220,Asia-East,Database,MFA,322,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,8,3,0,21.366666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4145992490315596,0.2834879159927368
USE_dc1110c1,User,2023-01-19 08:36:00,7.200.7.191,US-West,Database,Biometric,298,NORMAL_OP,Windows|36:a9:24:79:8e:f8|v4.6,normal,8,3,0,22.466666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0023275318864321,0.18652193248271942
SER_47378190,Service Account,2023-01-19 09:16:00,100.43.21.135,US-East,Database,MFA,418,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,9,3,0,55.65,0.0,0.0,0,0,0,0,0,0,0,0,0,1.244975315099406,0.12033858150243759
USE_6e0d2648,User,2023-01-19 09:35:00,21.110.28.164,US-West,API,Password,552,NORMAL_OP,macOS|82:a4:ee:e2:e2:6d|v1.9,normal,9,3,0,44.38333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,3.574737531850543,0.7250583171844482
USE_18c26797,User,2023-01-19 09:41:00,88.57.232.68,Asia-East,SSH,Biometric,246,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal,9,3,0,52.65,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7050538375212365,0.1839587241411209
USE_abf3e3fc,User,2023-01-19 09:54:00,134.102.23.197,EU-Central,API,Password,251,NORMAL_OP,macOS|74:99:ea:a1:25:04|v2.1,normal,9,3,0,47.4,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.7334511155348551,1.1098830699920654
USE_2095eef6,User,2023-01-19 10:46:00,4.0.212.212,US-East,FileServer,Biometric,404,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,10,3,0,14.6,0.0,0.0,0,0,0,1,0,0,0,0,0,1.048726061616147,0.5674856901168823
USE_14822f53,User,2023-01-19 11:37:00,205.248.63.192,Asia-East,Database,Cert,368,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,11,3,0,27.583333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8234841714413963,0.8844729661941528
EDG_c84a7b28,Edge Device,2023-01-19 12:28:00,223.15.228.132,Asia-South,WebPortal,MFA,484,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,12,3,0,74.5,0.0,0.0,0,0,0,0,0,0,0,0,0,2.6612448052828603,1.3157227039337158
USE_14822f53,User,2023-01-19 12:46:00,205.248.63.192,Asia-East,Database,Cert,358,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,12,3,0,1.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6667010899010678,0.8276323080062866
USE_1d9af659,User,2023-01-19 13:01:00,55.24.172.232,US-East,WebPortal,Token,264,NORMAL_OP,iOS|00:c5:61:82:16:df|v5.7,normal,13,3,0,69.01666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2335287289034959,0.27448567748069763
USE_18c26797,User,2023-01-19 13:53:00,88.57.232.68,Asia-East,SSH,Biometric,359,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal,13,3,0,4.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0.552033966986326,0.17011161148548126
USE_9360715f,User,2023-01-19 14:31:00,58.209.62.163,US-East,FileServer,Password,410,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,14,3,0,15.833333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2098472040541863,0.11162946373224258
USE_a5e5a5ab,User,2023-01-19 14:47:00,124.224.226.204,US-East,FileServer,Biometric,382,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal,14,3,0,16.683333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8890652201687176,0.7674920558929443
EDG_c84a7b28,Edge Device,2023-01-19 15:40:00,223.15.228.132,Asia-South,WebPortal,MFA,350,NORMAL_OP,Linux|60:d2:7f:88:51:37|v3.7,normal,15,3,0,3.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5528232497068597,1.1181342601776123
USE_54b4a482,User,2023-01-19 15:55:00,208.160.1.120,Asia-East,API,Password,406,NORMAL_OP,EmbeddedOS|62:ee:d4:1f:69:d7|v5.4,normal,15,3,0,45.78333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3348964627618412,0.28484219312667847
USE_fc3d3348,User,2023-01-19 16:55:00,202.249.44.254,US-East,FileServer,Password,416,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal,16,3,0,65.51666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3049137626662632,0.25019943714141846
EDG_ae849217,Edge Device,2023-01-19 17:11:00,24.109.174.220,Asia-East,GitLab,MFA,438,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,17,3,0,8.883333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1.5471471087237554,0.26805976033210754
USE_e4855aa1,User,2023-01-19 17:34:00,2.124.69.109,Asia-East,FileServer,Token,364,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,17,3,0,22.916666666666668,0.0,0.0,0,0,0,1,0,0,0,0,0,0.8826589068366257,1.1782900094985962
USE_76f2dbfe,User,2023-01-19 18:19:00,222.102.248.179,US-West,WebPortal,Token,283,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,18,3,0,75.66666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.1536379534767194,0.9088335037231445
USE_11c58ef0,User,2023-01-19 18:29:00,216.91.223.249,US-East,GitLab,MFA,314,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal,18,3,0,22.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2219512909144613,0.10074754804372787
USE_b4a69f3c,User,2023-01-19 19:04:00,87.161.60.22,Asia-South,VPN,Password,420,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,19,3,0,11.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8891630649518589,0.24635997414588928
SER_47378190,Service Account,2023-01-19 19:10:00,104.57.243.162,US-East,Database,MFA,218,NORMAL_OP,Android|26:03:51:d8:ae:8e|v5.0,normal,19,3,0,9.9,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.8575140436526797,0.11143612861633301
EDG_07a0ca6e,Edge Device,2023-01-19 19:44:00,154.217.105.169,US-East,API,Biometric,336,NORMAL_OP,Linux|b6:2f:6f:77:0d:65|v4.0,normal,19,3,0,13.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5370255547210524,0.29374247789382935
USE_f2e9702d,User,2023-01-19 19:57:00,57.192.237.141,US-West,FileServer,MFA,260,NORMAL_OP,Windows|aa:a9:a0:3f:99:9e|v5.8,normal,19,3,0,43.2,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.610469965381821,0.21220096945762634
USE_76f2dbfe,User,2023-01-19 20:09:00,222.102.248.179,US-West,FileServer,Token,302,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,20,3,0,1.8333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0373153563162049,0.8187899589538574
USE_18c26797,User,2023-01-19 20:11:00,88.57.232.68,Asia-East,SSH,Biometric,427,NORMAL_OP,iOS|88:b7:b0:87:16:eb|v2.7,normal,20,3,0,6.3,0.0,0.0,0,0,0,0,1,0,0,0,0,1.2873687337696351,0.850358784198761
USE_9360715f,User,2023-01-19 20:19:00,58.209.62.163,US-East,FileServer,Password,319,NORMAL_OP,Windows|c0:c2:f4:03:b4:98|v5.2,normal,20,3,0,5.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2379821305430093,0.10849863290786743
USE_d453dd32,User,2023-01-19 20:43:00,37.27.79.204,Asia-East,VPN,MFA,304,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal,20,3,0,94.33333333333331,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0496802354482121,0.7905676960945129
USE_fbc9f87a,User,2023-01-19 20:50:00,166.251.120.39,Asia-South,GitLab,Cert,164,NORMAL_OP,Windows|ba:87:13:37:de:b0|v2.6,normal,20,3,0,14.95,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.5277796710195222,1.0479421615600586
USE_654821d0,User,2023-01-19 21:01:00,3.13.12.34,EU-Central,SSH,Password,374,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,21,3,0,16.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1496607569111164,0.19715894758701324
USE_2095eef6,User,2023-01-19 21:33:00,4.0.212.212,US-East,FileServer,Biometric,364,NORMAL_OP,iOS|66:62:d7:c2:59:9a|v5.8,normal,21,3,0,10.783333333333331,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5502735884189758,0.33938318490982056
USE_76f2dbfe,User,2023-01-19 22:09:00,222.102.248.179,US-West,WebPortal,Token,516,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,22,3,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.1951279180524192,0.9110530614852905
USE_fc3d3348,User,2023-01-19 22:24:00,202.249.44.254,US-East,FileServer,Password,269,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal,22,3,0,5.483333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2364583708626833,0.20510978996753693
USE_14822f53,User,2023-01-19 22:44:00,205.248.63.192,Asia-East,Database,Cert,321,NORMAL_OP,Android|1e:5f:23:22:78:ce|v2.4,normal,22,3,0,9.966666666666669,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2260682120590867,0.7152401804924011
USE_654821d0,User,2023-01-19 22:56:00,3.13.12.34,EU-Central,VPN,Password,324,NORMAL_OP,EmbeddedOS|be:ea:49:87:47:7e|v2.4,normal,22,3,0,1.9166666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.4199108489041233,0.20879140496253967
USE_11c58ef0,User,2023-01-19 23:22:00,216.91.223.249,US-East,GitLab,MFA,457,NORMAL_OP,macOS|1c:8e:b3:cc:a9:0e|v4.7,normal,23,3,0,4.883333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,1.8727600985595485,0.11262662708759308
EDG_ae849217,Edge Device,2023-01-20 00:01:00,24.109.174.220,Asia-East,GitLab,MFA,290,NORMAL_OP,Linux|28:88:ae:39:96:de|v4.6,normal,0,4,0,6.833333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0081379667943009,0.24802203476428986
USE_d0e6e660,User,2023-01-20 00:42:00,14.197.44.73,Asia-South,WebPortal,MFA,327,NORMAL_OP,Linux|42:23:40:41:f3:54|v2.3,normal,0,4,0,31.016666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3287856394710786,0.20627713203430176
SER_e5d7b875,Service Account,2023-01-20 01:04:00,179.130.62.230,US-East,GitLab,Password,360,NORMAL_OP,iOS|16:cc:b9:70:46:fc|v3.7,normal,1,4,0,32.35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7235654191155023,0.6721317172050476
USE_fc3d3348,User,2023-01-20 01:25:00,202.249.44.254,US-East,FileServer,Password,318,NORMAL_OP,Linux|b2:c7:87:e8:92:d8|v3.3,normal,1,4,0,3.0166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2666879262017016,0.20045152306556702
USE_76f2dbfe,User,2023-01-20 02:08:00,222.102.248.179,US-West,FileServer,Token,255,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,2,4,0,3.9833333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5117066669551612,0.31781163811683655
USE_4d71c366,User,2023-01-20 02:09:00,212.249.109.229,US-East,SSH,Password,319,NORMAL_OP,macOS|1c:04:99:35:44:87|v1.0,normal,2,4,0,19.316666666666663,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3085065473773363,0.23218336701393127
USE_e4855aa1,User,2023-01-20 02:14:00,2.124.69.109,Asia-East,FileServer,Token,407,NORMAL_OP,macOS|0c:36:d9:70:5a:ed|v3.6,normal,2,4,0,8.666666666666666,0.0,0.0,0,0,0,1,0,0,0,0,0,1.3402020663881555,1.2270570993423462
USE_d701410d,User,2023-01-20 02:15:00,136.25.239.107,Asia-East,GitLab,MFA,197,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,2,4,0,47.6,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.6744289269885686,0.2948830723762512
USE_d701410d,User,2023-01-20 02:42:00,183.128.248.174,Asia-East,GitLab,MFA,313,NORMAL_OP,Android|12:8d:f8:7a:8c:e1|v3.2,normal,2,4,0,0.45,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.1405781086471195,0.24690265953540802
USE_b4a69f3c,User,2023-01-20 03:39:00,87.161.60.22,Asia-South,VPN,Password,229,NORMAL_OP,EmbeddedOS|8a:da:04:39:26:4c|v4.5,normal,3,4,0,8.583333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.191337150535832,0.1713809221982956
USE_a5e5a5ab,User,2023-01-20 04:33:00,124.224.226.204,US-East,GitLab,Biometric,419,NORMAL_OP,Linux|60:24:57:7d:53:ec|v1.7,normal,4,4,0,13.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3143217898788655,0.9032809138298035
USE_cac5b68c,User,2023-01-20 05:02:00,124.55.213.171,EU-Central,FileServer,Token,147,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,5,4,0,21.15,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.4678714214348652,0.7918789386749268
USE_ceb81f9d,User,2023-01-20 05:04:00,61.227.187.108,Asia-East,API,Biometric,244,NORMAL_OP,Windows|5a:d0:61:30:31:dc|v1.8,normal,5,4,0,40.016666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,-1.3934670489168102,0.3451153635978699
USE_d453dd32,User,2023-01-20 05:26:00,37.27.79.204,Asia-East,VPN,MFA,337,NORMAL_OP,EmbeddedOS|c4:b9:62:23:17:74|v4.5,normal,5,4,0,8.716666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2773577673729941,0.8322075605392456
USE_cac5b68c,User,2023-01-20 06:13:00,5.2.158.210,EU-Central,FileServer,Token,456,NORMAL_OP,macOS|86:d8:20:c5:c3:ef|v3.1,normal,6,4,0,1.1833333333333331,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1987270207686536,0.7590272426605225
USE_c0e9ab30,User,2023-01-20 06:52:00,209.224.87.90,Asia-East,Database,Token,293,NORMAL_OP,macOS|36:79:55:d0:f8:f6|v5.8,normal,6,4,0,39.96666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.1148978888689185,0.13945314288139343
USE_76f2dbfe,User,2023-01-20 06:54:00,222.102.248.179,US-West,WebPortal,Token,244,NORMAL_OP,Windows|be:a2:e2:da:e4:51|v1.7,normal,6,4,0,4.766666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5981496393882488,0.2983764708042145
